Id,Category
39970,1
39971,7
39972,4
39973,6
39974,1
39975,2
39976,6
39977,8
39978,3
39979,6
39980,8
39981,1
39982,1
39983,4
39984,7
39985,2
39986,9
39987,6
39988,3
39989,4
39990,9
39991,2
39992,6
39993,7
39994,7
39995,8
39996,2
39997,1
39998,3
39999,3
40000,4
40001,0
40002,1
40003,0
40004,9
40005,1
40006,0
40007,8
40008,1
40009,6
40010,4
40011,4
40012,4
40013,0
40014,1
40015,9
40016,3
40017,1
40018,4
40019,5
40020,3
40021,2
40022,4
40023,6
40024,3
40025,4
40026,5
40027,8
40028,9
40029,4
40030,1
40031,6
40032,1
40033,9
40034,0
40035,3
40036,8
40037,9
40038,8
40039,0
40040,8
40041,1
40042,4
40043,9
40044,5
40045,6
40046,7
40047,5
40048,8
40049,3
40050,1
40051,7
40052,6
40053,0
40054,1
40055,0
40056,5
40057,5
40058,9
40059,4
40060,7
40061,1
40062,2
40063,1
40064,8
40065,4
40066,8
40067,2
40068,7
40069,5
40070,2
40071,0
40072,4
40073,1
40074,3
40075,0
40076,5
40077,0
40078,0
40079,1
40080,2
40081,3
40082,6
40083,1
40084,6
40085,3
40086,7
40087,6
40088,2
40089,8
40090,2
40091,6
40092,5
40093,7
40094,5
40095,0
40096,5
40097,4
40098,1
40099,2
40100,4
40101,3
40102,0
40103,2
40104,5
40105,2
40106,2
40107,0
40108,8
40109,9
40110,8
40111,7
40112,7
40113,2
40114,0
40115,1
40116,2
40117,1
40118,9
40119,9
40120,7
40121,8
40122,8
40123,4
40124,1
40125,5
40126,4
40127,3
40128,6
40129,1
40130,0
40131,1
40132,4
40133,4
40134,9
40135,3
40136,9
40137,5
40138,9
40139,1
40140,3
40141,8
40142,8
40143,6
40144,2
40145,0
40146,8
40147,7
40148,2
40149,0
40150,1
40151,1
40152,2
40153,5
40154,1
40155,0
40156,8
40157,5
40158,4
40159,0
40160,6
40161,5
40162,7
40163,1
40164,5
40165,6
40166,2
40167,0
40168,0
40169,8
40170,0
40171,5
40172,1
40173,8
40174,6
40175,5
40176,3
40177,8
40178,0
40179,2
40180,4
40181,3
40182,7
40183,1
40184,9
40185,3
40186,1
40187,6
40188,2
40189,7
40190,3
40191,6
40192,8
40193,3
40194,1
40195,9
40196,7
40197,6
40198,1
40199,8
40200,1
40201,5
40202,5
40203,5
40204,2
40205,2
40206,5
40207,1
40208,3
40209,0
40210,5
40211,5
40212,9
40213,5
40214,0
40215,3
40216,9
40217,3
40218,0
40219,5
40220,5
40221,4
40222,2
40223,6
40224,9
40225,2
40226,9
40227,9
40228,6
40229,1
40230,8
40231,8
40232,4
40233,3
40234,1
40235,3
40236,4
40237,5
40238,6
40239,3
40240,0
40241,6
40242,5
40243,8
40244,3
40245,2
40246,8
40247,1
40248,9
40249,9
40250,3
40251,8
40252,7
40253,5
40254,1
40255,6
40256,3
40257,6
40258,8
40259,6
40260,6
40261,0
40262,6
40263,4
40264,0
40265,2
40266,6
40267,4
40268,5
40269,3
40270,2
40271,9
40272,1
40273,3
40274,7
40275,9
40276,4
40277,1
40278,3
40279,2
40280,4
40281,5
40282,9
40283,7
40284,5
40285,3
40286,7
40287,5
40288,9
40289,6
40290,8
40291,4
40292,0
40293,1
40294,7
40295,6
40296,9
40297,1
40298,3
40299,9
40300,6
40301,2
40302,9
40303,1
40304,6
40305,5
40306,2
40307,2
40308,7
40309,7
40310,4
40311,7
40312,3
40313,4
40314,2
40315,7
40316,0
40317,0
40318,1
40319,4
40320,7
40321,8
40322,6
40323,3
40324,0
40325,5
40326,6
40327,2
40328,7
40329,7
40330,7
40331,5
40332,0
40333,6
40334,7
40335,1
40336,0
40337,9
40338,6
40339,6
40340,8
40341,1
40342,4
40343,1
40344,4
40345,8
40346,1
40347,1
40348,9
40349,8
40350,7
40351,2
40352,8
40353,4
40354,7
40355,3
40356,0
40357,1
40358,1
40359,7
40360,9
40361,8
40362,5
40363,0
40364,4
40365,0
40366,3
40367,7
40368,9
40369,5
40370,5
40371,2
40372,1
40373,1
40374,6
40375,1
40376,3
40377,3
40378,2
40379,7
40380,5
40381,9
40382,5
40383,9
40384,5
40385,2
40386,6
40387,8
40388,6
40389,4
40390,9
40391,8
40392,5
40393,8
40394,9
40395,1
40396,5
40397,6
40398,3
40399,7
40400,1
40401,8
40402,2
40403,1
40404,3
40405,4
40406,1
40407,2
40408,8
40409,1
40410,5
40411,9
40412,9
40413,1
40414,8
40415,6
40416,4
40417,1
40418,2
40419,1
40420,1
40421,0
40422,4
40423,9
40424,8
40425,0
40426,9
40427,8
40428,4
40429,1
40430,2
40431,2
40432,9
40433,0
40434,9
40435,4
40436,5
40437,0
40438,9
40439,0
40440,8
40441,3
40442,4
40443,8
40444,5
40445,7
40446,2
40447,1
40448,3
40449,6
40450,2
40451,1
40452,6
40453,8
40454,8
40455,4
40456,9
40457,0
40458,8
40459,4
40460,9
40461,4
40462,7
40463,3
40464,9
40465,1
40466,1
40467,4
40468,5
40469,4
40470,2
40471,9
40472,6
40473,4
40474,4
40475,7
40476,8
40477,1
40478,8
40479,1
40480,2
40481,0
40482,9
40483,7
40484,6
40485,2
40486,9
40487,0
40488,0
40489,1
40490,9
40491,2
40492,4
40493,9
40494,2
40495,7
40496,5
40497,1
40498,7
40499,6
40500,9
40501,0
40502,4
40503,0
40504,3
40505,1
40506,5
40507,2
40508,6
40509,7
40510,2
40511,8
40512,3
40513,6
40514,3
40515,1
40516,9
40517,3
40518,8
40519,2
40520,5
40521,2
40522,9
40523,1
40524,8
40525,3
40526,2
40527,0
40528,1
40529,2
40530,8
40531,6
40532,4
40533,2
40534,5
40535,0
40536,6
40537,6
40538,0
40539,8
40540,8
40541,6
40542,6
40543,6
40544,9
40545,0
40546,3
40547,1
40548,3
40549,0
40550,5
40551,1
40552,5
40553,9
40554,6
40555,1
40556,8
40557,0
40558,1
40559,1
40560,5
40561,3
40562,1
40563,9
40564,7
40565,3
40566,9
40567,8
40568,6
40569,3
40570,0
40571,5
40572,7
40573,9
40574,6
40575,8
40576,7
40577,2
40578,7
40579,3
40580,1
40581,1
40582,5
40583,4
40584,0
40585,9
40586,5
40587,7
40588,1
40589,6
40590,9
40591,2
40592,3
40593,4
40594,0
40595,9
40596,0
40597,1
40598,8
40599,9
40600,4
40601,8
40602,5
40603,8
40604,7
40605,4
40606,3
40607,8
40608,2
40609,0
40610,2
40611,7
40612,3
40613,3
40614,5
40615,4
40616,5
40617,7
40618,0
40619,9
40620,2
40621,2
40622,7
40623,5
40624,9
40625,1
40626,1
40627,9
40628,3
40629,9
40630,9
40631,3
40632,9
40633,9
40634,8
40635,9
40636,4
40637,3
40638,6
40639,8
40640,7
40641,8
40642,9
40643,6
40644,7
40645,5
40646,6
40647,8
40648,0
40649,4
40650,1
40651,1
40652,4
40653,1
40654,9
40655,0
40656,5
40657,6
40658,5
40659,0
40660,1
40661,1
40662,7
40663,5
40664,1
40665,6
40666,3
40667,0
40668,3
40669,7
40670,4
40671,8
40672,0
40673,0
40674,6
40675,9
40676,0
40677,0
40678,0
40679,0
40680,7
40681,0
40682,5
40683,7
40684,4
40685,3
40686,3
40687,2
40688,6
40689,7
40690,9
40691,1
40692,3
40693,5
40694,1
40695,7
40696,5
40697,2
40698,3
40699,7
40700,1
40701,1
40702,2
40703,0
40704,6
40705,9
40706,8
40707,4
40708,1
40709,8
40710,9
40711,0
40712,2
40713,6
40714,9
40715,8
40716,8
40717,6
40718,3
40719,0
40720,3
40721,7
40722,3
40723,8
40724,3
40725,5
40726,4
40727,1
40728,3
40729,4
40730,1
40731,6
40732,7
40733,8
40734,7
40735,7
40736,9
40737,3
40738,9
40739,4
40740,1
40741,9
40742,8
40743,3
40744,1
40745,2
40746,5
40747,3
40748,3
40749,1
40750,6
40751,4
40752,3
40753,3
40754,5
40755,8
40756,7
40757,8
40758,0
40759,8
40760,5
40761,5
40762,9
40763,4
40764,6
40765,4
40766,8
40767,0
40768,3
40769,7
40770,4
40771,6
40772,3
40773,3
40774,6
40775,1
40776,1
40777,6
40778,1
40779,1
40780,6
40781,4
40782,9
40783,3
40784,1
40785,7
40786,6
40787,6
40788,4
40789,6
40790,0
40791,8
40792,5
40793,4
40794,1
40795,9
40796,5
40797,7
40798,6
40799,0
40800,7
40801,8
40802,9
40803,5
40804,7
40805,1
40806,7
40807,6
40808,5
40809,1
40810,3
40811,1
40812,4
40813,8
40814,5
40815,8
40816,4
40817,9
40818,5
40819,3
40820,3
40821,3
40822,7
40823,0
40824,4
40825,0
40826,0
40827,3
40828,9
40829,1
40830,5
40831,5
40832,2
40833,6
40834,5
40835,2
40836,3
40837,8
40838,4
40839,6
40840,9
40841,7
40842,7
40843,3
40844,1
40845,7
40846,7
40847,3
40848,8
40849,8
40850,2
40851,9
40852,4
40853,2
40854,5
40855,7
40856,0
40857,7
40858,1
40859,8
40860,9
40861,4
40862,1
40863,8
40864,1
40865,1
40866,9
40867,9
40868,3
40869,3
40870,6
40871,7
40872,3
40873,3
40874,9
40875,0
40876,8
40877,3
40878,8
40879,3
40880,1
40881,6
40882,0
40883,8
40884,4
40885,0
40886,9
40887,8
40888,1
40889,4
40890,3
40891,3
40892,4
40893,6
40894,1
40895,3
40896,7
40897,9
40898,6
40899,1
40900,9
40901,6
40902,3
40903,6
40904,4
40905,9
40906,6
40907,6
40908,5
40909,0
40910,9
40911,8
40912,6
40913,1
40914,5
40915,4
40916,3
40917,4
40918,5
40919,4
40920,9
40921,1
40922,0
40923,8
40924,4
40925,4
40926,3
40927,1
40928,3
40929,1
40930,3
40931,0
40932,8
40933,7
40934,4
40935,3
40936,0
40937,0
40938,4
40939,8
40940,7
40941,0
40942,9
40943,2
40944,9
40945,6
40946,1
40947,6
40948,8
40949,5
40950,2
40951,1
40952,2
40953,1
40954,4
40955,5
40956,0
40957,1
40958,8
40959,2
40960,0
40961,0
40962,7
40963,4
40964,9
40965,3
40966,5
40967,3
40968,4
40969,5
40970,3
40971,5
40972,6
40973,4
40974,0
40975,7
40976,0
40977,9
40978,3
40979,6
40980,0
40981,7
40982,1
40983,5
40984,1
40985,1
40986,3
40987,6
40988,1
40989,3
40990,2
40991,1
40992,3
40993,1
40994,7
40995,6
40996,2
40997,5
40998,3
40999,7
41000,7
41001,8
41002,7
41003,3
41004,0
41005,2
41006,4
41007,9
41008,7
41009,5
41010,1
41011,6
41012,3
41013,4
41014,8
41015,1
41016,2
41017,0
41018,9
41019,9
41020,5
41021,3
41022,7
41023,9
41024,8
41025,1
41026,5
41027,9
41028,9
41029,3
41030,5
41031,2
41032,8
41033,1
41034,0
41035,8
41036,1
41037,6
41038,6
41039,5
41040,7
41041,9
41042,2
41043,7
41044,9
41045,2
41046,4
41047,8
41048,6
41049,2
41050,2
41051,0
41052,8
41053,1
41054,1
41055,4
41056,1
41057,9
41058,0
41059,8
41060,3
41061,2
41062,8
41063,7
41064,0
41065,5
41066,9
41067,8
41068,3
41069,1
41070,1
41071,3
41072,8
41073,5
41074,1
41075,5
41076,3
41077,5
41078,0
41079,8
41080,1
41081,0
41082,9
41083,6
41084,9
41085,0
41086,5
41087,3
41088,5
41089,6
41090,9
41091,6
41092,4
41093,2
41094,9
41095,1
41096,7
41097,7
41098,5
41099,7
41100,0
41101,9
41102,4
41103,3
41104,2
41105,5
41106,6
41107,7
41108,4
41109,7
41110,5
41111,9
41112,0
41113,2
41114,4
41115,2
41116,2
41117,9
41118,1
41119,9
41120,5
41121,4
41122,5
41123,4
41124,1
41125,6
41126,3
41127,9
41128,7
41129,7
41130,4
41131,0
41132,9
41133,8
41134,6
41135,9
41136,6
41137,5
41138,1
41139,9
41140,1
41141,7
41142,6
41143,1
41144,2
41145,8
41146,6
41147,0
41148,0
41149,4
41150,2
41151,9
41152,5
41153,3
41154,1
41155,5
41156,7
41157,9
41158,8
41159,6
41160,1
41161,7
41162,3
41163,7
41164,7
41165,4
41166,8
41167,2
41168,3
41169,6
41170,0
41171,4
41172,4
41173,1
41174,0
41175,3
41176,4
41177,6
41178,1
41179,6
41180,2
41181,2
41182,7
41183,7
41184,1
41185,4
41186,5
41187,7
41188,8
41189,4
41190,3
41191,7
41192,3
41193,3
41194,0
41195,6
41196,1
41197,4
41198,6
41199,5
41200,2
41201,4
41202,6
41203,4
41204,3
41205,8
41206,5
41207,3
41208,5
41209,9
41210,1
41211,4
41212,4
41213,1
41214,8
41215,5
41216,7
41217,7
41218,9
41219,9
41220,5
41221,2
41222,9
41223,5
41224,0
41225,6
41226,5
41227,6
41228,4
41229,3
41230,6
41231,0
41232,0
41233,5
41234,3
41235,2
41236,2
41237,1
41238,0
41239,2
41240,3
41241,6
41242,1
41243,9
41244,5
41245,0
41246,1
41247,9
41248,1
41249,1
41250,8
41251,5
41252,7
41253,2
41254,2
41255,3
41256,0
41257,0
41258,8
41259,9
41260,1
41261,6
41262,5
41263,9
41264,1
41265,6
41266,6
41267,1
41268,8
41269,3
41270,0
41271,3
41272,7
41273,3
41274,5
41275,6
41276,8
41277,8
41278,9
41279,8
41280,7
41281,0
41282,9
41283,5
41284,0
41285,9
41286,9
41287,3
41288,3
41289,2
41290,0
41291,5
41292,5
41293,2
41294,9
41295,5
41296,1
41297,1
41298,6
41299,8
41300,7
41301,2
41302,6
41303,5
41304,5
41305,5
41306,3
41307,6
41308,5
41309,6
41310,3
41311,3
41312,1
41313,3
41314,2
41315,5
41316,8
41317,1
41318,9
41319,1
41320,3
41321,3
41322,9
41323,0
41324,7
41325,1
41326,1
41327,4
41328,8
41329,0
41330,6
41331,5
41332,6
41333,7
41334,2
41335,3
41336,4
41337,0
41338,1
41339,5
41340,7
41341,2
41342,7
41343,9
41344,4
41345,2
41346,7
41347,0
41348,8
41349,5
41350,0
41351,1
41352,7
41353,6
41354,5
41355,9
41356,8
41357,9
41358,3
41359,2
41360,6
41361,8
41362,9
41363,3
41364,4
41365,1
41366,0
41367,5
41368,1
41369,1
41370,6
41371,0
41372,7
41373,3
41374,1
41375,2
41376,6
41377,4
41378,7
41379,8
41380,8
41381,6
41382,5
41383,2
41384,4
41385,3
41386,6
41387,5
41388,3
41389,6
41390,8
41391,3
41392,4
41393,8
41394,9
41395,1
41396,5
41397,9
41398,2
41399,9
41400,7
41401,3
41402,6
41403,4
41404,4
41405,0
41406,6
41407,3
41408,5
41409,3
41410,0
41411,9
41412,7
41413,1
41414,7
41415,5
41416,5
41417,5
41418,6
41419,0
41420,7
41421,5
41422,6
41423,6
41424,7
41425,3
41426,0
41427,5
41428,1
41429,1
41430,8
41431,2
41432,8
41433,6
41434,9
41435,9
41436,9
41437,3
41438,9
41439,5
41440,0
41441,9
41442,3
41443,7
41444,9
41445,9
41446,4
41447,8
41448,8
41449,0
41450,7
41451,4
41452,4
41453,1
41454,1
41455,8
41456,8
41457,0
41458,7
41459,8
41460,6
41461,7
41462,1
41463,7
41464,8
41465,0
41466,1
41467,3
41468,3
41469,3
41470,1
41471,6
41472,9
41473,9
41474,7
41475,6
41476,5
41477,6
41478,8
41479,3
41480,1
41481,1
41482,2
41483,1
41484,5
41485,2
41486,6
41487,5
41488,4
41489,0
41490,7
41491,4
41492,7
41493,8
41494,3
41495,9
41496,4
41497,1
41498,5
41499,2
41500,7
41501,9
41502,1
41503,4
41504,1
41505,3
41506,4
41507,3
41508,7
41509,7
41510,1
41511,9
41512,1
41513,5
41514,3
41515,4
41516,2
41517,8
41518,8
41519,4
41520,4
41521,9
41522,0
41523,2
41524,1
41525,8
41526,3
41527,5
41528,8
41529,6
41530,4
41531,1
41532,7
41533,7
41534,1
41535,8
41536,9
41537,3
41538,1
41539,8
41540,3
41541,7
41542,3
41543,4
41544,3
41545,3
41546,8
41547,9
41548,6
41549,3
41550,2
41551,2
41552,7
41553,5
41554,9
41555,3
41556,2
41557,1
41558,3
41559,1
41560,5
41561,0
41562,0
41563,4
41564,5
41565,9
41566,3
41567,6
41568,9
41569,1
41570,6
41571,1
41572,7
41573,1
41574,3
41575,7
41576,4
41577,8
41578,9
41579,0
41580,3
41581,5
41582,3
41583,8
41584,7
41585,1
41586,1
41587,3
41588,3
41589,1
41590,6
41591,5
41592,4
41593,0
41594,3
41595,3
41596,4
41597,3
41598,1
41599,1
41600,8
41601,4
41602,9
41603,7
41604,3
41605,8
41606,4
41607,1
41608,3
41609,8
41610,0
41611,1
41612,3
41613,8
41614,1
41615,5
41616,8
41617,8
41618,9
41619,9
41620,8
41621,1
41622,2
41623,4
41624,5
41625,9
41626,7
41627,7
41628,4
41629,8
41630,3
41631,4
41632,3
41633,7
41634,4
41635,8
41636,1
41637,5
41638,3
41639,2
41640,2
41641,9
41642,4
41643,2
41644,2
41645,6
41646,1
41647,5
41648,6
41649,0
41650,6
41651,1
41652,1
41653,3
41654,9
41655,0
41656,9
41657,4
41658,7
41659,1
41660,5
41661,9
41662,1
41663,4
41664,3
41665,3
41666,2
41667,1
41668,6
41669,8
41670,6
41671,2
41672,8
41673,9
41674,9
41675,7
41676,1
41677,0
41678,0
41679,9
41680,0
41681,0
41682,6
41683,4
41684,3
41685,8
41686,1
41687,4
41688,3
41689,7
41690,3
41691,7
41692,8
41693,2
41694,3
41695,7
41696,3
41697,1
41698,4
41699,2
41700,3
41701,7
41702,2
41703,6
41704,1
41705,0
41706,2
41707,9
41708,2
41709,2
41710,8
41711,6
41712,1
41713,2
41714,2
41715,1
41716,2
41717,1
41718,8
41719,0
41720,8
41721,4
41722,5
41723,9
41724,0
41725,8
41726,3
41727,1
41728,1
41729,4
41730,8
41731,4
41732,8
41733,4
41734,0
41735,7
41736,4
41737,4
41738,4
41739,1
41740,3
41741,8
41742,3
41743,0
41744,7
41745,2
41746,3
41747,8
41748,3
41749,7
41750,4
41751,4
41752,7
41753,0
41754,2
41755,3
41756,8
41757,0
41758,6
41759,1
41760,2
41761,5
41762,4
41763,0
41764,2
41765,3
41766,2
41767,8
41768,6
41769,9
41770,0
41771,4
41772,2
41773,5
41774,8
41775,9
41776,0
41777,4
41778,2
41779,4
41780,1
41781,7
41782,1
41783,9
41784,4
41785,6
41786,2
41787,0
41788,6
41789,6
41790,2
41791,5
41792,8
41793,8
41794,2
41795,9
41796,2
41797,6
41798,5
41799,3
41800,9
41801,8
41802,8
41803,8
41804,3
41805,1
41806,6
41807,9
41808,8
41809,4
41810,3
41811,4
41812,5
41813,1
41814,6
41815,9
41816,6
41817,7
41818,0
41819,3
41820,2
41821,9
41822,7
41823,5
41824,4
41825,8
41826,2
41827,8
41828,6
41829,9
41830,2
41831,3
41832,1
41833,0
41834,7
41835,1
41836,5
41837,1
41838,3
41839,7
41840,4
41841,0
41842,4
41843,0
41844,3
41845,5
41846,5
41847,1
41848,6
41849,6
41850,1
41851,7
41852,3
41853,8
41854,0
41855,0
41856,6
41857,1
41858,1
41859,5
41860,3
41861,1
41862,7
41863,5
41864,4
41865,5
41866,6
41867,0
41868,9
41869,8
41870,2
41871,6
41872,0
41873,7
41874,0
41875,5
41876,2
41877,7
41878,4
41879,8
41880,8
41881,1
41882,9
41883,5
41884,1
41885,7
41886,9
41887,8
41888,0
41889,2
41890,0
41891,0
41892,1
41893,2
41894,0
41895,6
41896,4
41897,9
41898,3
41899,1
41900,6
41901,7
41902,3
41903,5
41904,1
41905,8
41906,8
41907,0
41908,1
41909,9
41910,7
41911,2
41912,6
41913,3
41914,1
41915,0
41916,4
41917,7
41918,3
41919,7
41920,5
41921,6
41922,0
41923,1
41924,4
41925,2
41926,6
41927,4
41928,1
41929,3
41930,1
41931,6
41932,4
41933,7
41934,2
41935,0
41936,8
41937,2
41938,8
41939,5
41940,0
41941,9
41942,4
41943,7
41944,1
41945,6
41946,2
41947,1
41948,8
41949,0
41950,9
41951,6
41952,5
41953,2
41954,9
41955,6
41956,9
41957,9
41958,3
41959,1
41960,6
41961,3
41962,2
41963,1
41964,7
41965,4
41966,6
41967,8
41968,3
41969,7
41970,1
41971,8
41972,4
41973,1
41974,4
41975,4
41976,1
41977,2
41978,8
41979,9
41980,0
41981,4
41982,0
41983,5
41984,6
41985,4
41986,0
41987,1
41988,8
41989,3
41990,1
41991,7
41992,0
41993,3
41994,6
41995,3
41996,8
41997,5
41998,9
41999,2
42000,4
42001,6
42002,0
42003,3
42004,2
42005,9
42006,8
42007,6
42008,1
42009,8
42010,9
42011,5
42012,4
42013,1
42014,3
42015,2
42016,9
42017,0
42018,5
42019,9
42020,5
42021,1
42022,2
42023,1
42024,5
42025,5
42026,1
42027,6
42028,3
42029,8
42030,2
42031,6
42032,6
42033,9
42034,1
42035,6
42036,8
42037,3
42038,4
42039,9
42040,4
42041,6
42042,8
42043,0
42044,8
42045,8
42046,0
42047,1
42048,2
42049,2
42050,0
42051,8
42052,1
42053,4
42054,4
42055,3
42056,6
42057,7
42058,6
42059,3
42060,7
42061,0
42062,4
42063,2
42064,5
42065,2
42066,9
42067,5
42068,1
42069,0
42070,6
42071,6
42072,5
42073,7
42074,3
42075,0
42076,5
42077,1
42078,5
42079,6
42080,8
42081,3
42082,6
42083,0
42084,9
42085,7
42086,9
42087,6
42088,4
42089,4
42090,4
42091,2
42092,5
42093,8
42094,3
42095,6
42096,4
42097,8
42098,2
42099,9
42100,0
42101,1
42102,4
42103,9
42104,4
42105,6
42106,3
42107,2
42108,7
42109,7
42110,1
42111,0
42112,8
42113,0
42114,1
42115,0
42116,8
42117,0
42118,2
42119,4
42120,4
42121,8
42122,1
42123,1
42124,8
42125,0
42126,5
42127,5
42128,8
42129,2
42130,8
42131,9
42132,2
42133,9
42134,5
42135,8
42136,9
42137,6
42138,0
42139,9
42140,1
42141,5
42142,6
42143,5
42144,1
42145,2
42146,3
42147,1
42148,0
42149,6
42150,7
42151,1
42152,5
42153,4
42154,7
42155,4
42156,4
42157,5
42158,4
42159,6
42160,2
42161,3
42162,9
42163,5
42164,4
42165,1
42166,3
42167,7
42168,5
42169,8
42170,0
42171,4
42172,2
42173,3
42174,8
42175,7
42176,3
42177,1
42178,3
42179,0
42180,5
42181,9
42182,7
42183,9
42184,8
42185,4
42186,0
42187,2
42188,8
42189,4
42190,8
42191,5
42192,7
42193,1
42194,1
42195,4
42196,2
42197,7
42198,5
42199,2
42200,8
42201,7
42202,8
42203,6
42204,0
42205,2
42206,4
42207,5
42208,0
42209,1
42210,4
42211,4
42212,2
42213,1
42214,6
42215,0
42216,6
42217,6
42218,6
42219,7
42220,4
42221,9
42222,5
42223,9
42224,6
42225,4
42226,7
42227,6
42228,5
42229,3
42230,4
42231,0
42232,9
42233,9
42234,4
42235,0
42236,4
42237,8
42238,9
42239,9
42240,5
42241,1
42242,3
42243,3
42244,4
42245,7
42246,2
42247,9
42248,5
42249,1
42250,4
42251,4
42252,0
42253,2
42254,7
42255,8
42256,6
42257,2
42258,9
42259,0
42260,8
42261,3
42262,7
42263,5
42264,8
42265,3
42266,5
42267,3
42268,1
42269,1
42270,3
42271,2
42272,7
42273,2
42274,9
42275,7
42276,8
42277,5
42278,8
42279,2
42280,1
42281,0
42282,5
42283,0
42284,2
42285,5
42286,8
42287,0
42288,2
42289,1
42290,8
42291,5
42292,2
42293,6
42294,1
42295,0
42296,0
42297,0
42298,5
42299,4
42300,2
42301,1
42302,2
42303,7
42304,4
42305,0
42306,9
42307,8
42308,6
42309,1
42310,9
42311,1
42312,3
42313,0
42314,9
42315,9
42316,3
42317,3
42318,9
42319,2
42320,0
42321,4
42322,5
42323,3
42324,8
42325,4
42326,1
42327,1
42328,6
42329,1
42330,6
42331,3
42332,7
42333,7
42334,6
42335,5
42336,2
42337,2
42338,3
42339,7
42340,5
42341,0
42342,1
42343,1
42344,7
42345,7
42346,3
42347,0
42348,1
42349,9
42350,8
42351,3
42352,7
42353,5
42354,0
42355,6
42356,9
42357,0
42358,3
42359,9
42360,6
42361,4
42362,9
42363,6
42364,2
42365,1
42366,0
42367,1
42368,9
42369,1
42370,1
42371,6
42372,7
42373,7
42374,6
42375,3
42376,0
42377,0
42378,0
42379,1
42380,0
42381,3
42382,8
42383,5
42384,2
42385,2
42386,0
42387,8
42388,7
42389,4
42390,2
42391,0
42392,0
42393,2
42394,0
42395,4
42396,5
42397,6
42398,6
42399,5
42400,0
42401,1
42402,0
42403,8
42404,3
42405,5
42406,8
42407,0
42408,3
42409,4
42410,4
42411,8
42412,6
42413,6
42414,8
42415,6
42416,7
42417,8
42418,3
42419,8
42420,6
42421,0
42422,7
42423,4
42424,1
42425,5
42426,4
42427,0
42428,0
42429,8
42430,6
42431,7
42432,2
42433,4
42434,0
42435,4
42436,3
42437,9
42438,1
42439,9
42440,7
42441,7
42442,2
42443,3
42444,7
42445,0
42446,0
42447,5
42448,1
42449,0
42450,8
42451,4
42452,5
42453,9
42454,1
42455,6
42456,5
42457,7
42458,7
42459,6
42460,8
42461,6
42462,0
42463,1
42464,2
42465,3
42466,8
42467,5
42468,2
42469,8
42470,4
42471,0
42472,9
42473,6
42474,8
42475,9
42476,0
42477,6
42478,1
42479,0
42480,8
42481,0
42482,8
42483,7
42484,6
42485,8
42486,4
42487,3
42488,2
42489,4
42490,2
42491,9
42492,8
42493,4
42494,0
42495,3
42496,7
42497,6
42498,5
42499,9
42500,2
42501,7
42502,3
42503,8
42504,1
42505,0
42506,7
42507,1
42508,1
42509,8
42510,7
42511,2
42512,0
42513,1
42514,0
42515,0
42516,1
42517,3
42518,4
42519,2
42520,8
42521,9
42522,8
42523,6
42524,7
42525,0
42526,7
42527,1
42528,8
42529,0
42530,2
42531,7
42532,7
42533,5
42534,7
42535,4
42536,0
42537,1
42538,3
42539,5
42540,6
42541,1
42542,4
42543,4
42544,8
42545,7
42546,0
42547,3
42548,8
42549,8
42550,3
42551,1
42552,5
42553,3
42554,5
42555,9
42556,1
42557,4
42558,8
42559,3
42560,8
42561,0
42562,8
42563,6
42564,1
42565,9
42566,8
42567,3
42568,1
42569,6
42570,9
42571,8
42572,4
42573,7
42574,2
42575,7
42576,5
42577,2
42578,8
42579,1
42580,2
42581,9
42582,2
42583,5
42584,6
42585,5
42586,5
42587,4
42588,9
42589,5
42590,5
42591,4
42592,1
42593,8
42594,7
42595,1
42596,8
42597,1
42598,6
42599,5
42600,2
42601,6
42602,6
42603,0
42604,9
42605,1
42606,6
42607,4
42608,5
42609,9
42610,6
42611,9
42612,3
42613,7
42614,1
42615,7
42616,8
42617,2
42618,4
42619,0
42620,4
42621,3
42622,7
42623,0
42624,4
42625,4
42626,8
42627,2
42628,4
42629,1
42630,6
42631,5
42632,6
42633,2
42634,4
42635,9
42636,5
42637,5
42638,0
42639,1
42640,6
42641,8
42642,7
42643,2
42644,1
42645,2
42646,0
42647,3
42648,2
42649,8
42650,8
42651,4
42652,6
42653,7
42654,0
42655,3
42656,5
42657,7
42658,4
42659,8
42660,0
42661,7
42662,7
42663,5
42664,8
42665,0
42666,2
42667,1
42668,4
42669,6
42670,2
42671,3
42672,5
42673,8
42674,4
42675,1
42676,8
42677,7
42678,8
42679,7
42680,3
42681,1
42682,5
42683,9
42684,6
42685,3
42686,9
42687,3
42688,3
42689,4
42690,1
42691,0
42692,7
42693,4
42694,9
42695,0
42696,8
42697,8
42698,8
42699,7
42700,8
42701,0
42702,8
42703,3
42704,7
42705,9
42706,6
42707,1
42708,6
42709,3
42710,4
42711,1
42712,9
42713,9
42714,5
42715,3
42716,9
42717,9
42718,3
42719,0
42720,0
42721,7
42722,2
42723,3
42724,6
42725,2
42726,7
42727,9
42728,8
42729,5
42730,5
42731,2
42732,0
42733,1
42734,5
42735,5
42736,9
42737,1
42738,8
42739,3
42740,1
42741,3
42742,7
42743,8
42744,7
42745,2
42746,9
42747,0
42748,7
42749,6
42750,7
42751,2
42752,1
42753,1
42754,8
42755,8
42756,0
42757,5
42758,4
42759,6
42760,9
42761,1
42762,2
42763,4
42764,9
42765,9
42766,5
42767,5
